,beginning,called,created,darkness,day,deep,divide,divided,earth,evening,face,firmament,form,god,good,heaven,let,light,midst,morning,moved,night,said,saw,spirit,void,waters
0,0.503021821594,0.0,0.503021821594,0.0,0.0,0.0,0.0,0.0,0.421571544724,0.0,0.0,0.0,0.0,0.251365418621,0.0,0.503021821594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.32578367589,0.0,0.450479831708,0.0,0.0,0.37753725657,0.0,0.37753725657,0.0,0.450479831708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450479831708,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438402305668,0.0,0.0,0.26140089498,0.0,0.0,0.0,0.0,0.0,0.0,0.523104391529,0.0,0.0,0.0,0.523104391529,0.0,0.438402305668
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281385851093,0.0,0.0,0.471919600394,0.689496761654,0.0,0.0,0.0,0.0,0.471919600394,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.301902203382,0.0,0.0,0.0,0.417457545717,0.0,0.0,0.0,0.0,0.0,0.353204096106,0.417457545717,0.0,0.0,0.511164864461,0.0,0.0,0.0,0.0,0.0,0.417457545717,0.0,0.0,0.0
5,0.0,0.699143506805,0.0,0.298624602006,0.346063726728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206343275839,0.0,0.0,0.0,0.298624602006,0.0,0.0,0.0,0.412925417727,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.509813899232,0.0,0.0,0.0,0.0,0.608313154613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608313154613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.332246132159,0.0,0.0,0.0,0.0,0.332246132159,0.0,0.166026968434,0.0,0.0,0.471453765842,0.0,0.332246132159,0.0,0.0,0.0,0.278448188826,0.0,0.0,0.0,0.584354790827
