,term,score
310,combined,0.02172055375932618
311,starting,0.0215509206002362
312,guest,0.0215509206002362
313,numerous,0.0215509206002362
314,brooklyn,0.02138547634524821
315,inches,0.02138547634524821
316,relief,0.02138547634524821
317,spread,0.021224019089421547
318,31,0.02106636118265779
319,clearly,0.02106636118265779
320,wonderful,0.02106636118265779
321,occupied,0.02091232791860775
322,box,0.02091232791860775
323,000,0.02088108122784704
324,these,0.02088108122784704
325,won,0.02081742170771618
326,minor,0.020761756370931743
327,1906,0.020761756370931743
328,boys,0.020761756370931743
329,another,0.020503582918580992
330,prime,0.020329338476366973
331,contract,0.020329338476366973
332,country,0.020196926429287474
333,saturday,0.020191186120185344
334,stars,0.020191186120185344
335,defeated,0.020055824912510192
336,evidence,0.020055824912510192
337,family,0.019837968257768433
338,briefly,0.019665414377446202
339,remembered,0.01954017424706252
340,motion,0.01954017424706252
341,autobiography,0.01954017424706252
342,accompanied,0.019417232230881744
343,public,0.019373842080715537
344,blood,0.01929650550713077
345,park,0.019177915652124716
346,performed,0.019177915652124716
347,loss,0.01906138833427298
348,understand,0.01906138833427298
349,struck,0.01906138833427298
350,provided,0.01906138833427298
351,because,0.01892525445997208
352,remarked,0.018834242788640963
353,secret,0.018834242788640963
354,completed,0.018834242788640963
355,justice,0.018723493954884273
356,twice,0.018723493954884273
357,move,0.018723493954884273
358,ll,0.018723493954884273
359,birth,0.018723493954884273
360,took,0.018706469130042244
361,during,0.01859840157833132
362,called,0.018544692874024323
363,sound,0.018507341277826314
364,headed,0.018507341277826314
365,bought,0.018507341277826314
366,october,0.018401824894076192
367,cost,0.018297944489309395
368,countries,0.018297944489309395
369,admitted,0.018297944489309395
370,28,0.018297944489309395
371,while,0.0182793316524986
372,recently,0.018195650107012514
373,placed,0.018195650107012514
374,appear,0.018195650107012514
375,introduced,0.018195650107012514
376,start,0.018094894044523312
377,using,0.018094894044523312
378,earned,0.01789781654588087
379,1924,0.01789781654588087
380,presented,0.017801409819404763
381,themselves,0.017801409819404763
382,could,0.01776387180389635
383,1958,0.01761266066477174
384,ve,0.017429083376001766
385,man,0.017365320381445448
386,scene,0.017339147100914956
387,club,0.017339147100914956
388,22,0.017250402069833935
389,1947,0.017250402069833935
390,1934,0.017250402069833935
391,generation,0.017250402069833935
392,1952,0.017250402069833935
393,1953,0.017250402069833935
394,brief,0.017162817137776315
395,why,0.01707636236544017
396,central,0.01707636236544017
397,master,0.016906729206350186
398,era,0.016823496435467284
399,louis,0.016823496435467284
400,bill,0.0167412849513622
401,sold,0.0167412849513622
402,500,0.0167412849513622
403,feet,0.0167412849513622
404,feel,0.0167412849513622
405,sept,0.016660069994646903
406,light,0.016660069994646903
407,red,0.016579827695535534
408,especially,0.016579827695535534
409,replied,0.016579827695535534
410,picture,0.016500535031730545
411,whether,0.016500535031730545
412,across,0.01642216978877178
413,retired,0.016344710522677747
414,star,0.016344710522677747
415,last,0.01628140117645949
416,keep,0.016192427788198183
417,record,0.016192427788198183
418,there,0.01605693522810867
419,based,0.015970302963590092
420,most,0.015924038564123832
421,many,0.015836167404760147
422,robert,0.015826208121969786
423,saying,0.01575530638210793
424,refused,0.01575530638210793
425,title,0.01561571483530904
426,broke,0.01561571483530904
427,probably,0.015546994726299333
428,least,0.015546994726299333
429,showed,0.015546994726299333
430,control,0.015546994726299333
431,final,0.015478972295417285
432,charles,0.015478972295417285
433,chicago,0.015478972295417285
434,run,0.01541163351862418
435,attended,0.015278952907861316
436,your,0.015278952907861316
437,25,0.015278952907861316
438,100,0.015213585053833684
439,seen,0.015148848783149389
440,line,0.015084732007809527
441,million,0.015084732007809527
442,already,0.01502122298356019
443,offered,0.014958310296981392
444,believed,0.014895982853176507
445,18,0.014834229864029056
446,summer,0.014773040836995733
447,12,0.014712405564406532
448,month,0.01441719694038697
449,figure,0.01441719694038697
450,despite,0.014302661640356627
451,hand,0.014302661640356627
452,special,0.014246119938625115
453,started,0.01407930256099826
454,interest,0.014024607139766965
455,less,0.013916537830898173
456,job,0.013863149883940303
457,st,0.013810183980502017
458,following,0.013757633500190183
459,third,0.013757633500190183
460,social,0.013602410684092117
461,played,0.013551458713126505
462,role,0.0135008912890025
463,give,0.0135008912890025
464,though,0.013450702650637303
465,named,0.013302353744180186
466,office,0.0132052483938681
467,society,0.01315721842551875
468,got,0.01315721842551875
469,greatest,0.013015160413794935
470,washington,0.012922101252660963
471,right,0.0128303169147041
472,saw,0.012562275096266085
473,asked,0.012562275096266085
474,america,0.012562275096266085
475,get,0.012518625743890304
476,spent,0.012475258913573676
477,general,0.012475258913573676
478,go,0.01238935835372744
479,soon,0.012220792182758655
480,appeared,0.01213807320750446
481,again,0.012056363025400498
482,heart,0.01189587267222259
483,including,0.011817046446643472
484,months,0.011739136825859777
485,yesterday,0.011739136825859777
486,often,0.011399338002317955
487,former,0.011362624749403026
488,end,0.01132611156970408
489,however,0.011289796294389748
490,very,0.011182016728083775
491,best,0.011146472072345072
492,john,0.011040955688594952
493,lived,0.010971523441423029
494,good,0.010868705793719747
495,still,0.010834780901531274
496,name,0.010801026916325424
497,between,0.010767442124738168
498,down,0.01073402483904207
499,days,0.010634761513975306
500,do,0.010569393659947673
501,make,0.01040871085385809
502,son,0.010345501404932088
503,part,0.010282882707159763
504,four,0.010159374105896167
505,since,0.010128849443109721
506,even,0.010128849443109721
507,if,0.010098463214643737
508,himself,0.010068214170520524
509,under,0.009860210489793818
510,such,0.009801947932295071
511,school,0.009686921040357769
512,states,0.009686921040357769
513,wrote,0.009658470246470615
514,well,0.009630139752282597
515,united,0.009518000701300683
516,much,0.009407707644687315
517,what,0.009192423200349624
518,long,0.009035381201284321
519,did,0.008658162350294176
520,over,0.008633753755383715
521,would,0.008609433758108846
522,so,0.00858520171761658
523,american,0.008561056999982091
524,home,0.008513027031632741
525,only,0.008254845629827798
526,out,0.008118103089936041
527,also,0.008073135458777275
528,into,0.008006244867669005
529,than,0.007962019282061916
